symbol,company_name,sector,index
HLIT,Harmonic Inc. Common Stock,Technology,RUSSELL3000_APPROX
CRCT,Cricut Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
CNL,Collective Mining Ltd. Common Shares,N/A,RUSSELL3000_APPROX
UMAC,Unusual Machines Inc. Common Stock,Technology,RUSSELL3000_APPROX
LNN,Lindsay Corporation Common Stock,Industrials,RUSSELL3000_APPROX
GIII,G-III Apparel Group LTD. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LZB,La-Z-Boy Incorporated Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MYE,Myers Industries Inc. Common Stock,Industrials,RUSSELL3000_APPROX
NHP,National Healthcare Properties Inc. Class A Common Stock,Real Estate,RUSSELL3000_APPROX
DFIN,Donnelley Financial Solutions Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
PSEC,Prospect Capital Corporation Common Stock,Finance,RUSSELL3000_APPROX
JCAP,Jefferson Capital Inc. Common Stock,Finance,RUSSELL3000_APPROX
IART,Integra LifeSciences Holdings Corporation Common Stock,Health Care,RUSSELL3000_APPROX
UVSP,Univest Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
PDM,Piedmont Realty Trust Inc. Class A Common Stock,Real Estate,RUSSELL3000_APPROX
GTM,ZoomInfo Technologies Inc Common Stock,Technology,RUSSELL3000_APPROX
APMD,Apnimed Inc. Common Stock,Health Care,RUSSELL3000_APPROX
SPTX,Seaport Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ECVT,Ecovyst Inc. Common Stock,Industrials,RUSSELL3000_APPROX
AORT,Artivion Inc. Common Stock,Health Care,RUSSELL3000_APPROX
SCSC,ScanSource Inc. Common Stock,Technology,RUSSELL3000_APPROX
GDRX,GoodRx Holdings Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
AMTB,Amerant Bancorp Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
WLFC,Willis Lease Finance Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
THRM,Gentherm Inc Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
HZO,MarineMax Inc.  (FL) Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MMI,Marcus & Millichap Inc. Common Stock,Finance,RUSSELL3000_APPROX
GO,Grocery Outlet Holding Corp. Common Stock,Consumer Staples,RUSSELL3000_APPROX
MNKD,MannKind Corporation Common Stock,Health Care,RUSSELL3000_APPROX
REAL,The RealReal Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
HFWA,Heritage Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
UTI,Universal Technical Institute Inc Common Stock,Real Estate,RUSSELL3000_APPROX
PCT,PureCycle Technologies Inc. Common stock,Industrials,RUSSELL3000_APPROX
LGIH,LGI Homes Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
TDOC,Teladoc Health Inc. Common Stock,Health Care,RUSSELL3000_APPROX
PD,PagerDuty Inc. Common Stock,Technology,RUSSELL3000_APPROX
TNC,Tennant Company Common Stock,Industrials,RUSSELL3000_APPROX
SPH,Suburban Propane Partners L.P. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
NCZ,Virtus Convertible & Income Fund II Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
GSBD,Goldman Sachs BDC Inc. Common Stock,Finance,RUSSELL3000_APPROX
TRUP,Trupanion Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CSTL,Castle Biosciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CDRE,Cadre Holdings Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ODTX,Odyssey Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
PRCT,PROCEPT BioRobotics Corporation Common Stock,Health Care,RUSSELL3000_APPROX
SVRA,Savara Inc. Common Stock,Health Care,RUSSELL3000_APPROX
BOW,Bowhead Specialty Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
OCSL,Oaktree Specialty Lending Corporation Common Stock,Finance,RUSSELL3000_APPROX
CFFN,Capitol Federal Financial Inc. Common Stock,Finance,RUSSELL3000_APPROX
FTK,Flotek Industries Inc. Common Stock,Industrials,RUSSELL3000_APPROX
LMRI,Lumexa Imaging Holdings Inc. Common Stock,Health Care,RUSSELL3000_APPROX
MRTN,Marten Transport Ltd. Common Stock,Industrials,RUSSELL3000_APPROX
DEA,Easterly Government Properties Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
UVV,Universal Corporation Common Stock,Industrials,RUSSELL3000_APPROX
HSLV,Highlander Silver Corp. Common Shares,N/A,RUSSELL3000_APPROX
MCB,Metropolitan Bank Holding Corp. Common Stock,Finance,RUSSELL3000_APPROX
YELP,Yelp Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AIP,Arteris Inc. Common Stock,Technology,RUSSELL3000_APPROX
FSBC,Five Star Bancorp Common Stock,Finance,RUSSELL3000_APPROX
DLX,Deluxe Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AVO,Mission Produce Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
BW,Babcock & Wilcox Enterprises Inc. Common Stock,Industrials,RUSSELL3000_APPROX
JBIO,Jade Biosciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CRI,Carter's Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
NPK,National Presto Industries Inc. Common Stock,Industrials,RUSSELL3000_APPROX
RCAT,Red Cat Holdings Inc. Common Stock,Technology,RUSSELL3000_APPROX
NPKI,NPK International Inc. Common Stock,Industrials,RUSSELL3000_APPROX
FUBO,FuboTV Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
OBX,Obsidian Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ARHS,Arhaus Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
GLUE,Monte Rosa Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
NBN,Northeast Bank Common Stock,Finance,RUSSELL3000_APPROX
SBR,Sabine Royalty Trust Common Stock,Energy,RUSSELL3000_APPROX
DEC,Diversified Energy Company Common Stock,N/A,RUSSELL3000_APPROX
STAA,STAAR Surgical Company Common Stock,Health Care,RUSSELL3000_APPROX
ASA,ASA  Gold and Precious Metals Limited,Industrials,RUSSELL3000_APPROX
UPWK,Upwork Inc. Common Stock,Technology,RUSSELL3000_APPROX
AEVA,Aeva Technologies Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BST,BlackRock Science and Technology Trust Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
BVS,Bioventus Inc. Class A Common Stock,Health Care,RUSSELL3000_APPROX
DFH,Dream Finders Homes Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BCX,BlackRock Resources Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
BRBR,BellRing Brands Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
MSEX,Middlesex Water Company Common Stock,Utilities,RUSSELL3000_APPROX
WINA,Winmark Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
IRMD,iRadimed Corporation Common Stock,Health Care,RUSSELL3000_APPROX
GPRE,Green Plains Inc. Common Stock,Industrials,RUSSELL3000_APPROX
CRVS,Corvus Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
HPK,HighPeak Energy Inc. Common Stock,Energy,RUSSELL3000_APPROX
HRTG,Heritage Insurance Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
MLTX,MoonLake Immunotherapeutics Class A Ordinary Shares,Health Care,RUSSELL3000_APPROX
PSIX,Power Solutions International Inc. Common Stock,Industrials,RUSSELL3000_APPROX
DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,Finance,RUSSELL3000_APPROX
AEF,abrdn Emerging Markets ex-China Fund Inc. Common Stock,Finance,RUSSELL3000_APPROX
CRAI,CRA International Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MBWM,Mercantile Bank Corporation Common Stock,Finance,RUSSELL3000_APPROX
KURA,Kura Oncology Inc. Common Stock,Health Care,RUSSELL3000_APPROX
BTZ,BlackRock Credit Allocation Income Trust,Finance,RUSSELL3000_APPROX
LZ,LegalZoom.com Inc. Common Stock,Technology,RUSSELL3000_APPROX
TRIP,TripAdvisor Inc. Common Stock,Technology,RUSSELL3000_APPROX
ATTO,Attovia Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
JANX,Janux Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
UPBD,Upbound Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ENOV,Enovis Corporation Common Stock,Health Care,RUSSELL3000_APPROX
HQH,abrdn Healthcare Investors Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
AMPH,Amphastar Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ALMS,Alumis Inc. Common Stock,Health Care,RUSSELL3000_APPROX
EQBK,Equity Bancshares Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
CCNE,CNB Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
PSUS,Pershing Square USA Ltd. Common Shares,N/A,RUSSELL3000_APPROX
QNST,QuinStreet Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
KRT,Karat Packaging Inc. Common Stock,Industrials,RUSSELL3000_APPROX
BFST,Business First Bancshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
CMP,Compass Minerals Intl Inc Common Stock,Industrials,RUSSELL3000_APPROX
MCBS,MetroCity Bankshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
HBNC,Horizon Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
RXT,Rackspace Technology Inc. Common Stock,Technology,RUSSELL3000_APPROX
NBBK,NB Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
NWPX,NWPX Infrastructure Inc. Common Stock,Industrials,RUSSELL3000_APPROX
BXBL,BOXABL Inc. Common stock,Consumer Discretionary,RUSSELL3000_APPROX
SBGI,Sinclair Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
QMCO,Quantum Corporation Common Stock,Technology,RUSSELL3000_APPROX
GHM,Graham Corporation Common Stock,Industrials,RUSSELL3000_APPROX
SGP,SpyGlass Pharma Inc. Common Stock,Health Care,RUSSELL3000_APPROX
RMIX,Suncrete Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
CBRL,Cracker Barrel Old Country Store Inc Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
PCRX,Pacira BioSciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
GLIBA,Liberty Capital Corporation Series A GCI Group Common Stock,Telecommunications,RUSSELL3000_APPROX
CAC,Camden National Corporation Common Stock,Finance,RUSSELL3000_APPROX
IBTA,Ibotta Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
GLIBK,Liberty Capital Corporation Series C GCI Group Common Stock,Telecommunications,RUSSELL3000_APPROX
BBNX,Beta Bionics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CPF,Central Pacific Financial Corp New,Finance,RUSSELL3000_APPROX
SAFE,Safehold Inc. New Common Stock,Real Estate,RUSSELL3000_APPROX
REPX,Riley Exploration Permian Inc. Common Stock,Energy,RUSSELL3000_APPROX
CBLL,CeriBell Inc. Common Stock,Health Care,RUSSELL3000_APPROX
NXDR,Nextdoor Holdings Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
PXED,Phoenix Education Partners Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
VYX,NCR Voyix Corporation Common Stock,Miscellaneous,RUSSELL3000_APPROX
TRST,TrustCo Bank Corp NY Common Stock,Finance,RUSSELL3000_APPROX
HAFC,Hanmi Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
CSR,D/B/A Centerspace Common Stock,Real Estate,RUSSELL3000_APPROX
KODK,Eastman Kodak Company Common New,Consumer Discretionary,RUSSELL3000_APPROX
OI,O-I Glass Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SLDB,Solid Biosciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
KRO,Kronos Worldwide Inc Common Stock,Basic Materials,RUSSELL3000_APPROX
FEIM,Frequency Electronics Inc. Common Stock,Industrials,RUSSELL3000_APPROX
FET,Forum Energy Technologies Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ASTE,Astec Industries Inc. Common Stock,Industrials,RUSSELL3000_APPROX
NX,Quanex Building Products Corporation Common Stock,Industrials,RUSSELL3000_APPROX
SBSI,Southside Bancshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
SABR,Sabre Corporation Common Stock,Technology,RUSSELL3000_APPROX
BBDC,Barings BDC Inc. Common Stock,Finance,RUSSELL3000_APPROX
MPB,Mid Penn Bancorp Common Stock,Finance,RUSSELL3000_APPROX
BKSY,BlackSky Technology Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
PDX,PIMCO Dynamic Income Strategy Fund Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
ACEL,Accel Entertainment Inc.,Consumer Discretionary,RUSSELL3000_APPROX
SANA,Sana Biotechnology Inc. Common Stock,Health Care,RUSSELL3000_APPROX
TDAY,USA TODAY Co. Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
FMNB,Farmers National Banc Corp. Common Stock,Finance,RUSSELL3000_APPROX
KFRC,Kforce Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
NAVI,Navient Corporation Common Stock,Finance,RUSSELL3000_APPROX
RHLD,Resolute Holdings Management Common Stock,Finance,RUSSELL3000_APPROX
HTLD,Heartland Express Inc. Common Stock,Industrials,RUSSELL3000_APPROX
ACDC,ProFrac Holding Corp. Class A Common Stock,Energy,RUSSELL3000_APPROX
CIM,Chimera Investment Corporation Common Stock,Real Estate,RUSSELL3000_APPROX
PLOW,Douglas Dynamics Inc. Common Stock,Industrials,RUSSELL3000_APPROX
DJCO,Daily Journal Corp. (S.C.) Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
THFF,First Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
ANGX,Angel Studios Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
EVLV,Evolv Technologies Holdings Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
NNE,Nano Nuclear Energy Inc. Common Stock,Utilities,RUSSELL3000_APPROX
TTI,Tetra Technologies Inc. Common Stock,Energy,RUSSELL3000_APPROX
IMMX,Immix Biopharma Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FMN,Federated Hermes Premier Municipal Income Fund,Finance,RUSSELL3000_APPROX
FTH,Faeth Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
LXRX,Lexicon Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
REF,Reformation Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
HSHP,Himalaya Shipping Ltd. Common Shares,Consumer Discretionary,RUSSELL3000_APPROX
AVTX,Avalo Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
HSTM,HealthStream Inc. Common Stock,Technology,RUSSELL3000_APPROX
BZH,Beazer Homes USA Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SMPL,The Simply Good Foods Company Common Stock,Consumer Staples,RUSSELL3000_APPROX
SMBK,SmartFinancial Inc. Common Stock,Finance,RUSSELL3000_APPROX
ABX,Abacus Global Management Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
EIG,Employers Holdings Inc Common Stock,Finance,RUSSELL3000_APPROX
KOPN,Kopin Corporation Common Stock,Technology,RUSSELL3000_APPROX
RPC,Ridgepost Capital Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
KBDC,Kayne Anderson BDC Inc. Common Stock,N/A,RUSSELL3000_APPROX
KOP,Koppers Holdings Inc. Common Stock,Basic Materials,RUSSELL3000_APPROX
BUR,Burford Capital Limited Ordinary Shares,Finance,RUSSELL3000_APPROX
CADL,Candel Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
OLMA,Olema Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
GSBC,Great Southern Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
CVLG,Covenant Logistics Group Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
MCS,Marcus Corporation (The) Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
WRLD,World Acceptance Corporation Common Stock,Finance,RUSSELL3000_APPROX
EGBN,Eagle Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
MFA,MFA Financial Inc.,Real Estate,RUSSELL3000_APPROX
CCBG,Capital City Bank Group Common Stock,Finance,RUSSELL3000_APPROX
RSKD,Riskified Ltd. Class A Ordinary Shares,Consumer Discretionary,RUSSELL3000_APPROX
RIGL,Rigel Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
BLZE,Backblaze Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
JBGS,JBG SMITH Properties Common Shares,Real Estate,RUSSELL3000_APPROX
SVC,Service Properties Trust Common Shares of Beneficial Interest,Real Estate,RUSSELL3000_APPROX
VRTS,Virtus Investment Partners Inc. Common Stock,Finance,RUSSELL3000_APPROX
CYRX,CryoPort Inc. Common Stock,Health Care,RUSSELL3000_APPROX
GERN,Geron Corporation Common Stock,Health Care,RUSSELL3000_APPROX
MNTN,MNTN Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
HIPO,Hippo Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
ARDX,Ardelyx Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CEVA,CEVA Inc. Common Stock,Technology,RUSSELL3000_APPROX
HMH,HMH Holding Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
DAKT,Daktronics Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MTAL,Metals Acquisition Corp. II Class A Ordinary Shares,Basic Materials,RUSSELL3000_APPROX
RPD,Rapid7 Inc. Common Stock,Technology,RUSSELL3000_APPROX
ABR,Arbor Realty Trust Common Stock,Real Estate,RUSSELL3000_APPROX
SOC,Sable Offshore Corp. Common Stock,Energy,RUSSELL3000_APPROX
CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,Consumer Discretionary,RUSSELL3000_APPROX
FBYD,Falcon's Beyond Global Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SMP,Standard Motor Products Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ARI,Apollo Commercial Real Estate Finance Inc,Real Estate,RUSSELL3000_APPROX
VPG,Vishay Precision Group Inc. Common Stock,Technology,RUSSELL3000_APPROX
SPFI,South Plains Financial Inc. Common Stock,Finance,RUSSELL3000_APPROX
SKYH,Sky Harbour Group Corporation Class A Common Stock,Finance,RUSSELL3000_APPROX
ORRF,Orrstown Financial Services Inc. Common Stock,Finance,RUSSELL3000_APPROX
BH,Biglari Holdings Inc. Class B Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AVR,Anteris Technologies Global Corp. Common Stock,Health Care,RUSSELL3000_APPROX
INR,Infinity Natural Resources Inc. Class A Common Stock,Energy,RUSSELL3000_APPROX
SXC,SunCoke Energy Inc. Common Stock,Industrials,RUSSELL3000_APPROX
ALRS,Alerus Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
DC,Dakota Gold Corp. Common Stock,Basic Materials,RUSSELL3000_APPROX
FOXF,Fox Factory Holding Corp. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SG,Sweetgreen Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ACHV,Achieve Life Sciences Inc. Common Shares,Health Care,RUSSELL3000_APPROX
LXU,LSB Industries Inc. Common Stock,Basic Materials,RUSSELL3000_APPROX
BLSM,BlossomHill Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
APEI,American Public Education Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
FDMT,4D Molecular Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
RJET,Republic Airways Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ADAM,Adamas Trust Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
SIBN,SI-BONE Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CLYM,Climb Bio Inc. Common Stock,Health Care,RUSSELL3000_APPROX
EVER,EverQuote Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
BBSI,Barrett Business Services Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LINC,Lincoln Educational Services Corporation Common Stock,Real Estate,RUSSELL3000_APPROX
PGC,Peapack-Gladstone Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
IBCP,Independent Bank Corporation Common Stock,Finance,RUSSELL3000_APPROX
MTUS,Metallus Inc. Common Shares,Industrials,RUSSELL3000_APPROX
FISI,Financial Institutions Inc. Common Stock,Finance,RUSSELL3000_APPROX
DSGN,Design Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
GYRE,Gyre Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
TRNS,Transcat Inc. Common Stock,Industrials,RUSSELL3000_APPROX
CGBD,Carlyle Secured Lending Inc. Common Stock,Finance,RUSSELL3000_APPROX
QVCG,QVC Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SMBC,Southern Missouri Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
ACRS,Aclaris Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
KELYB,Kelly Services Inc. Class B Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BTGO,BitGo Holdings Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
ANNX,Annexon Inc. Common Stock,Health Care,RUSSELL3000_APPROX
PUBM,PubMatic Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
JBSS,John B. Sanfilippo & Son Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
MTW,Manitowoc Company Inc. (The) Common Stock,Industrials,RUSSELL3000_APPROX
HTB,HomeTrust Bancshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
ROOT,Root Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
APOG,Apogee Enterprises Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AHCO,AdaptHealth Corp. Common Stock,Health Care,RUSSELL3000_APPROX
MITK,Mitek Systems Inc. Common Stock,Technology,RUSSELL3000_APPROX
VREX,Varex Imaging Corporation Common Stock,Technology,RUSSELL3000_APPROX
KPLT,Katapult Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
PMT,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,Real Estate,RUSSELL3000_APPROX
DGICB,Donegal Group Inc. Class B Common Stock,Finance,RUSSELL3000_APPROX
ASC,Ardmore Shipping Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
